container_i,bind_off,base,entry_i,name,rel_off,abs_off,size
36,12972032,file,14,"STPOLARBEAR.BIN",101372,13073404,504
36,12972032,file,15,"STLION.BIN",101880,13073912,700
36,12972032,file,16,"STHIKER.BIN",102584,13074616,852
36,12972032,file,17,"STRAM.BIN",103440,13075472,288
36,12972032,file,18,"STMONKEY.BIN",103732,13075764,688
36,12972032,file,19,"STCAMEL.BIN",104424,13076456,368
36,12972032,file,20,"STBULL.BIN",104796,13076828,568
36,12972032,file,21,"STHORSE.BIN",105368,13077400,296
36,12972032,file,22,"STPIG.BIN",105668,13077700,628
36,12972032,file,23,"STLIZARD.BIN",106300,13078332,284
36,12972032,file,24,"STSEAL.BIN",106588,13078620,188
36,12972032,file,25,"STGRIZZLY.BIN",106780,13078812,504
36,12972032,file,26,"STDOG.BIN",107288,13079320,616
36,12972032,file,27,"STCAT.BIN",107908,13079940,664
36,12972032,file,28,"STPUFFIN.BIN",108576,13080608,128
36,12972032,file,29,"STDOG.BIN",108708,13080740,616
36,12972032,file,30,"STPRETTY.BIN",109328,13081360,192
36,12972032,file,31,"STCYBORG.BIN",109524,13081556,16592
36,12972032,file,32,"STSHEEP.BIN",126120,13098152,360
36,12972032,file,33,"STNINJA.BIN",126484,13098516,16856
36,12972032,file,34,"STGHOST.BIN",143344,13115376,28
36,12972032,file,35,"STHOSTAGE.BIN",143376,13115408,264
36,12972032,file,36,"STDUMMY1.BIN",143644,13115676,148
36,12972032,file,37,"STDUMMY2.BIN",143796,13115828,148
36,12972032,file,38,"STDUMMY3.BIN",143948,13115980,148
36,12972032,file,39,"STDUMMY4.BIN",144100,13116132,148
36,12972032,file,40,"STDUMMY5.BIN",144252,13116284,148
36,12972032,file,41,"STDUMMY6.BIN",144404,13116436,148
36,12972032,file,42,"STDUMMY7.BIN",144556,13116588,148
36,12972032,file,43,"STDUMMY8.BIN",144708,13116740,148
36,12972032,file,44,"STFROZENSCIENTIST.BIN",144860,13116892,288
36,12972032,file,45,"STCAMELSUPPLY.BIN",145152,13117184,628
36,12972032,file,46,"STMECHLASER.BIN",145784,13117816,220
36,12972032,file,47,"STMECHBOSS.BIN",146008,13118040,116
36,12972032,file,48,"STMECHGATLING.BIN",146128,13118160,184
36,12972032,file,49,"STBOMBDOG.BIN",146316,13118348,520
36,12972032,file,50,"STTARGETDOG.BIN",146840,13118872,124
36,12972032,file,51,"STSCIENTIST2.BIN",146968,13119000,28
36,12972032,file,52,"STBADDIE.BIN",147000,13119032,16772
36,12972032,file,53,"STALIEN.BIN",163776,13135808,28
36,12972032,file,54,"STHOOLEYALIEN.BIN",163808,13135840,28
36,12972032,file,55,"STWOLF.BIN",163840,13135872,436
36,12972032,file,56,"STSCIENTISTCP.BIN",164280,13136312,100
36,12972032,file,57,"STEWEBOSS.BIN",164384,13136416,652
36,12972032,file,58,"STCAPTUREPIG.BIN",165040,13137072,448
36,12972032,file,59,"STCAPTUREPENGUIN.BIN",165492,13137524,348
36,12972032,file,60,"STCAPTURESHEEP.BIN",165844,13137876,264
36,12972032,file,61,"STCAPTUREDOG.BIN",166112,13138144,496
37,13139968,file,0,"STCOMMANDO.BIN",2488,13142456,16692
37,13139968,file,1,"ST.BIN",19184,13159152,16220
37,13139968,file,2,"STKUNGFU.BIN",35408,13175376,15328
37,13139968,file,3,"STMEDIC.BIN",50740,13190708,16124
37,13139968,file,4,"STSTEALTH.BIN",66868,13206836,16652
37,13139968,file,5,"STSUPER.BIN",83524,13223492,15764
37,13139968,file,6,"STESKIMO.BIN",99292,13239260,96
37,13139968,file,7,"STLEGION.BIN",99392,13239360,408
37,13139968,file,8,"STFARMER.BIN",99804,13239772,208
37,13139968,file,9,"STSHEPHERD.BIN",100016,13239984,252
37,13139968,file,10,"STYETI.BIN",100272,13240240,416
37,13139968,file,11,"STBAYWATCH.BIN",100692,13240660,72
37,13139968,file,12,"STTARZAN.BIN",100768,13240736,388
37,13139968,file,13,"STPENGUIN.BIN",101160,13241128,380
37,13139968,file,14,"STPOLARBEAR.BIN",101544,13241512,504
37,13139968,file,15,"STLION.BIN",102052,13242020,700
37,13139968,file,16,"STHIKER.BIN",102756,13242724,852
37,13139968,file,17,"STRAM.BIN",103612,13243580,288
37,13139968,file,18,"STMONKEY.BIN",103904,13243872,688
37,13139968,file,19,"STCAMEL.BIN",104596,13244564,368
37,13139968,file,20,"STBULL.BIN",104968,13244936,568
37,13139968,file,21,"STHORSE.BIN",105540,13245508,296
37,13139968,file,22,"STPIG.BIN",105840,13245808,628
37,13139968,file,23,"STLIZARD.BIN",106472,13246440,284
37,13139968,file,24,"STSEAL.BIN",106760,13246728,188
37,13139968,file,25,"STGRIZZLY.BIN",106952,13246920,504
37,13139968,file,26,"STDOG.BIN",107460,13247428,616
37,13139968,file,27,"STCAT.BIN",108080,13248048,664
37,13139968,file,28,"STPUFFIN.BIN",108748,13248716,128
37,13139968,file,29,"STDOG.BIN",108880,13248848,616
37,13139968,file,30,"STPRETTY.BIN",109500,13249468,192
37,13139968,file,31,"STCYBORG.BIN",109696,13249664,16592
37,13139968,file,32,"STSHEEP.BIN",126292,13266260,360
37,13139968,file,33,"STNINJA.BIN",126656,13266624,16856
37,13139968,file,34,"STGHOST.BIN",143516,13283484,28
37,13139968,file,35,"STHOSTAGE.BIN",143548,13283516,264
37,13139968,file,36,"STDUMMY1.BIN",143816,13283784,148
37,13139968,file,37,"STDUMMY2.BIN",143968,13283936,148
37,13139968,file,38,"STDUMMY3.BIN",144120,13284088,148
37,13139968,file,39,"STDUMMY4.BIN",144272,13284240,148
37,13139968,file,40,"STDUMMY5.BIN",144424,13284392,148
37,13139968,file,41,"STDUMMY6.BIN",144576,13284544,148
37,13139968,file,42,"STDUMMY7.BIN",144728,13284696,148
37,13139968,file,43,"STDUMMY8.BIN",144880,13284848,148
37,13139968,file,44,"STFROZENSCIENTIST.BIN",145032,13285000,288
37,13139968,file,45,"STCAMELSUPPLY.BIN",145324,13285292,628
37,13139968,file,46,"STMECHLASER.BIN",145956,13285924,220
37,13139968,file,47,"STMECHBOSS.BIN",146180,13286148,116
37,13139968,file,48,"STMECHGATLING.BIN",146300,13286268,184
37,13139968,file,49,"STBOMBDOG.BIN",146488,13286456,520
37,13139968,file,50,"STTARGETDOG.BIN",147012,13286980,124
37,13139968,file,51,"STSCIENTIST2.BIN",147140,13287108,28
37,13139968,file,52,"STBADDIE.BIN",147172,13287140,16772
37,13139968,file,53,"STALIEN.BIN",163948,13303916,28
37,13139968,file,54,"STHOOLEYALIEN.BIN",163980,13303948,28
37,13139968,file,55,"STWOLF.BIN",164012,13303980,436
37,13139968,file,56,"STSCIENTISTCP.BIN",164452,13304420,100
37,13139968,file,57,"STEWEBOSS.BIN",164556,13304524,652
37,13139968,file,58,"STCAPTUREPIG.BIN",165212,13305180,448
37,13139968,file,59,"STCAPTUREPENGUIN.BIN",165664,13305632,348
37,13139968,file,60,"STCAPTURESHEEP.BIN",166016,13305984,264
37,13139968,file,61,"STCAPTUREDOG.BIN",166284,13306252,496
38,13307904,file,0,"BI_COMMA.ICO",168,13308072,592
38,13307904,file,1,"COMMANDO.TIM",764,13308668,2400
38,13307904,file,2,"COMMANDO.LOD",3168,13311072,6108
38,13307904,file,3,"AGENT19.PAD",9280,13317184,21928
39,13340672,file,0,"BI_INFUN.ICO",168,13340840,592
39,13340672,file,1,"BUDDIEX.TIM",764,13341436,2400
39,13340672,file,2,"BUDDY.LOD",3168,13343840,6108
39,13340672,file,3,"AGENT0.PAD",9280,13349952,37128
40,13393920,file,0,"BI_SUPER.ICO",168,13394088,592
40,13393920,file,1,"SUPER.TIM",764,13394684,2400
40,13393920,file,2,"SUPER.LOD",3168,13397088,6108
40,13393920,file,3,"AGENT24.PAD",9280,13403200,16968
41,13420544,file,0,"ESKIMO.TIM",88,13420632,2176
41,13420544,file,1,"ESKIMO.LOD",2268,13422812,3628
42,13443072,file,0,"LION.TIM",128,13443200,2112
42,13443072,file,1,"LION.LOD",2244,13445316,3084
42,13443072,file,2,"AGENT10.PAD",5332,13448404,13560
43,13484032,file,0,"DOG.TIM",128,13484160,2112
43,13484032,file,1,"DOG.LOD",2244,13486276,3020
43,13484032,file,2,"AGENT4.PAD",5268,13489300,12944
44,13502464,file,0,"CAT.TIM",128,13502592,2112
44,13502464,file,1,"CAT.LOD",2244,13504708,2724
44,13502464,file,2,"AGENT7.PAD",4972,13507436,15224
45,13549568,file,0,"BARREL.TIM",168,13549736,2144
45,13549568,file,1,"DOG.TIM",2316,13551884,2112
45,13549568,file,2,"DOG_BOMB.LOD",4432,13554000,3064
45,13549568,file,3,"AGENT25.PAD",7500,13557068,16640
46,13574144,file,0,"DOG.TIM",168,13574312,2112
46,13574144,file,1,"TARGET_D.TIM",2284,13576428,2112
46,13574144,file,2,"DOG_TARGET.LOD",4400,13578544,3364
46,13574144,file,3,"AGENT4.PAD",7768,13581912,12944
47,13600768,file,0,"ARMAGEDD.ICO",168,13600936,2112
47,13600768,file,1,"BARREL.TIM",2284,13603052,2128
47,13600768,file,2,"ARMAGEDD.LOD",4416,13605184,1780
47,13600768,file,3,"WEAP_14.PAD",6200,13606968,1128
48,13608960,file,0,"BAZOOKA.ICO",168,13609128,2128
48,13608960,file,1,"BAZOOKA.LOD",2300,13611260,1504
48,13608960,file,2,"WEAP_10.PAD",3808,13612768,2728
48,13608960,file,3,"P_BAZOOKA_SHEL.LOD",6540,13615500,620
49,13621248,file,0,"GATTLING.ICO",128,13621376,2128
49,13621248,file,1,"CHAINGUN.LOD",2260,13623508,1492
49,13621248,file,2,"WEAP_5.PAD",3756,13625004,3528
50,13639680,file,0,"GRENADE_SHELL.ICO",168,13639848,2128
50,13639680,file,1,"GRENADE.LOD",2300,13641980,2736
50,13639680,file,2,"WEAP_8.PAD",5040,13644720,1528
50,13639680,file,3,"P_GRENADE.LOD",6572,13646252,768
51,13654016,file,0,"LIGHTNING_GUN.ICO",128,13654144,2128
51,13654016,file,1,"LIGHTNIN.LOD",2260,13656276,2084
51,13654016,file,2,"WEAP_6.PAD",4348,13658364,3528
52,13666304,file,0,"POCKET.ICO",168,13666472,2128
52,13666304,file,1,"POK_ROK.LOD",2300,13668604,1328
52,13666304,file,2,"WEAP_1.PAD",3632,13669936,2328
52,13666304,file,3,"P_SMALL_ROCKET.LOD",5964,13672268,460
53,13676544,file,0,"SHOTGUN.ICO",128,13676672,2128
53,13676544,file,1,"SHOTGUN.LOD",2260,13678804,1736
53,13676544,file,2,"WEAP_3.PAD",4000,13680544,5128
54,13690880,file,0,"UZI.ICO",128,13691008,2128
54,13690880,file,1,"UZI.LOD",2260,13693140,1468
54,13690880,file,2,"WEAP_1.PAD",3732,13694612,2328
55,13705216,file,0,"BAZOOKA_UP.ICO",168,13705384,2128
55,13705216,file,1,"BAZOOKA_UP.LOD",2300,13707516,1644
55,13705216,file,2,"WEAP_10.PAD",3948,13709164,2728
55,13705216,file,3,"P_BAZOOKA_SHEL.LOD",6680,13711896,620
56,13729792,file,0,"GATTLING.ICO",128,13729920,2128
56,13729792,file,1,"CHAINGUN_UP.LOD",2260,13732052,1788
56,13729792,file,2,"WEAP_5.PAD",4052,13733844,3528
57,13737984,file,0,"GRENADE_SHELL_UP.ICO",168,13738152,2128
57,13737984,file,1,"GRENADE_UP.LOD",2300,13740284,2736
57,13737984,file,2,"WEAP_8.PAD",5040,13743024,1528
57,13737984,file,3,"PU_GRENADE.LOD",6572,13744556,528
58,13750272,file,0,"GRENADE_LIGHTNING.ICO",168,13750440,2128
58,13750272,file,1,"LIGHTNIN_G.LOD",2300,13752572,3172
58,13750272,file,2,"WEAP_8.PAD",5476,13755748,1528
58,13750272,file,3,"P_LGT_GRENADE.LOD",7008,13757280,644
59,13758464,file,0,"GRENADE_LIGHTNING_UP.ICO",168,13758632,2128
59,13758464,file,1,"LIGHTNIN_G_UP.LOD",2300,13760764,3172
59,13758464,file,2,"WEAP_8.PAD",5476,13763940,1528
59,13758464,file,3,"PU_LGT_GRENADE.LOD",7008,13765472,644
60,13766656,file,0,"LIGHTNING_GUN_UP.ICO",128,13766784,2128
60,13766656,file,1,"LIGHTNIN_UP.LOD",2260,13768916,2620
60,13766656,file,2,"WEAP_6.PAD",4884,13771540,3528
61,13785088,file,0,"POCKET_UP.ICO",168,13785256,2128
61,13785088,file,1,"POK_ROK_UP.LOD",2300,13787388,1504
61,13785088,file,2,"WEAP_1.PAD",3808,13788896,2328
61,13785088,file,3,"P_SMALL_ROCKET.LOD",6140,13791228,460
62,13793280,file,0,"POCKET_HOMER.ICO",168,13793448,2112
62,13793280,file,1,"POK_ROK_H.LOD",2284,13795564,1416
62,13793280,file,2,"WEAP_1.PAD",3704,13796984,2328
62,13793280,file,3,"P_SMALL_ROCKET.LOD",6036,13799316,460
63,13801472,file,0,"POCKET_HOMER_UP.ICO",168,13801640,2112
63,13801472,file,1,"POK_ROK_H_UP.LOD",2284,13803756,1632
63,13801472,file,2,"WEAP_1.PAD",3920,13805392,2328
63,13801472,file,3,"P_SMALL_ROCKET.LOD",6252,13807724,460
64,13817856,file,0,"SHOTGUN_UP.ICO",128,13817984,2128
64,13817856,file,1,"SHOTGUN_UP.LOD",2260,13820116,2084
64,13817856,file,2,"WEAP_3.PAD",4348,13822204,5128
65,13828096,file,0,"SUPERSHO.ICO",128,13828224,576
65,13828096,file,1,"SPRSHOTG_UP.LOD",708,13828804,1736
65,13828096,file,2,"WEAP_3.PAD",2448,13830544,5128
66,13836288,file,0,"TAZAR_GUN_UP.ICO",128,13836416,2128
66,13836288,file,1,"TAZAR_UP.LOD",2260,13838548,1804
66,13836288,file,2,"WEAP_7.PAD",4068,13840356,2728
67,13844480,file,0,"TIMEBOMB.ICO",208,13844688,576
67,13844480,file,1,"T_BOMB.TIM",788,13845268,576
67,13844480,file,2,"TIMEBOMB_UP.LOD",1368,13845848,2356
67,13844480,file,3,"WEAP_8.PAD",3728,13848208,1528
67,13844480,file,4,"P_TIME_BOMB.LOD",5260,13849740,436
68,13850624,file,0,"UZI_UP.ICO",128,13850752,2128
68,13850624,file,1,"UZI_UP.LOD",2260,13852884,1828
68,13850624,file,2,"WEAP_1.PAD",4092,13854716,2328
69,13858816,file,0,"LASER_GUN_UP.ICO",128,13858944,2128
69,13858816,file,1,"LASER_UP.LOD",2260,13861076,1716
69,13858816,file,2,"WEAP_6.PAD",3980,13862796,3528
70,13867008,file,0,"TURRETS.TIM",248,13867256,2144
70,13867008,file,1,"LOCO.TIM",2396,13869404,2144
70,13867008,file,2,"TANKBODY.TIM",4544,13871552,2112
70,13867008,file,3,"T_BABCAN.ICO",6660,13873668,2112
70,13867008,file,4,"BABYTANK.LOD",8776,13875784,2740
70,13867008,file,5,"P_SMALL_SHELL.LOD",11520,13878528,600
71,13881344,file,0,"LIGHTS.TIM",168,13881512,2144
71,13881344,file,1,"LOCO.TIM",2316,13883660,2144
71,13881344,file,2,"MOTOBIKE.ICO",4464,13885808,2128
71,13881344,file,3,"MOTORBIKE.LOD",6596,13887940,2264
72,13891584,file,0,"TURRETS.TIM",208,13891792,2144
72,13891584,file,1,"LOCO.TIM",2356,13893940,2144
72,13891584,file,2,"TANKBODY.TIM",4504,13896088,2112
72,13891584,file,3,"T_BABGAT.ICO",6620,13898204,2112
72,13891584,file,4,"BABYGATLINGTANK.LOD",8736,13900320,2612
73,13987840,file,0,"TURRETS.TIM",168,13988008,2144
73,13987840,file,1,"LIGHTS.TIM",2316,13990156,2144
73,13987840,file,2,"TURRETH.LOD",4464,13992304,1244
73,13987840,file,3,"P_SMALL_ROCKET.LOD",5712,13993552,460
74,13996032,file,0,"TURRETS.TIM",288,13996320,2144
74,13996032,file,1,"LOCO.TIM",2436,13998468,2144
74,13996032,file,2,"LIGHTS.TIM",4584,14000616,2144
74,13996032,file,3,"TANKBODY.TIM",6732,14002764,2112
74,13996032,file,4,"TANK_BABY_ROCKET.ICO",8848,14004880,2128
74,13996032,file,5,"BRT.LOD",10980,14007012,2876
74,13996032,file,6,"P_MED_ROCKET.LOD",13860,14009892,460
75,14051328,file,0,"TURRETS.TIM",248,14051576,2144
75,14051328,file,1,"LOCO.TIM",2396,14053724,2144
75,14051328,file,2,"LIGHTS.TIM",4544,14055872,2144
75,14051328,file,3,"TANK_SUPER_FLAME.ICO",6692,14058020,2128
75,14051328,file,4,"SFT.LOD",8824,14060152,3500
75,14051328,file,5,"P_SMALL_ROCKET.LOD",12328,14063656,460
76,14071808,file,0,"TURRETS.TIM",248,14072056,2144
76,14071808,file,1,"LOCO.TIM",2396,14074204,2144
76,14071808,file,2,"LIGHTS.TIM",4544,14076352,2144
76,14071808,file,3,"TANK_KILLER_FLAME.ICO",6692,14078500,2128
76,14071808,file,4,"KTF.LOD",8824,14080632,3724
76,14071808,file,5,"P_GRENADE.LOD",12552,14084360,768
77,14086144,file,0,"BI_COMMA.ICO",168,14086312,592
77,14086144,file,1,"COMMANDO.TIM",764,14086908,2368
77,14086144,file,2,"COMMANDO.LOD",3136,14089280,6108
77,14086144,file,3,"AGENT19.PAD",9248,14095392,21928
78,14118912,file,0,"BI_INFUN.ICO",168,14119080,592
78,14118912,file,1,"BUDDIEX.TIM",764,14119676,2368
78,14118912,file,2,"BUDDY.LOD",3136,14122048,6108
78,14118912,file,3,"AGENT0.PAD",9248,14128160,37128
79,14166016,file,0,"BI_MEDIC.ICO",208,14166224,592
79,14166016,file,1,"MEDIC.TIM",804,14166820,2368
79,14166016,file,2,"MEDIC.LOD",3176,14169192,6108
79,14166016,file,3,"AGENT3.PAD",9288,14175304,5336
79,14166016,file,4,"PUMP.LOD",14628,14180644,1468
80,14182400,file,0,"BI_STEAL.ICO",168,14182568,592
80,14182400,file,1,"STEALTH.TIM",764,14183164,2368
80,14182400,file,2,"STEALTH.LOD",3136,14185536,6108
80,14182400,file,3,"AGENT23.PAD",9248,14191648,3448
81,14196736,file,0,"BI_SUPER.ICO",168,14196904,592
81,14196736,file,1,"SUPER.TIM",764,14197500,2368
81,14196736,file,2,"SUPER.LOD",3136,14199872,6108
81,14196736,file,3,"AGENT24.PAD",9248,14205984,16968
82,14223360,file,0,"BI_CYBOR.ICO",168,14223528,592
82,14223360,file,1,"CYBORG.TIM",764,14224124,2368
82,14223360,file,2,"CYBORG.LOD",3136,14226496,6108
82,14223360,file,3,"AGENT1.PAD",9248,14232608,20328
83,14254080,file,0,"BI_NINJA.ICO",248,14254328,592
83,14254080,file,1,"NINJA.TIM",844,14254924,2368
83,14254080,file,2,"NINJA.LOD",3216,14257296,6108
83,14254080,file,3,"AGENT22.PAD",9328,14263408,9928
83,14254080,file,4,"KATANA.TIM",19260,14273340,608
83,14254080,file,5,"KATANA.LOD",19872,14273952,1760
84,14276608,file,0,"\UP_ARROW.TIM",3688,14280296,576
84,14276608,file,1,"\CROSS.TIM",4268,14280876,336
84,14276608,file,2,"\TRIANGLE.TIM",4608,14281216,336
84,14276608,file,3,"\CIRCLE.TIM",4948,14281556,336
84,14276608,file,4,"\UNICRATE.TIM",5288,14281896,2176
84,14276608,file,5,"\STAR.TIM",7468,14284076,2112
84,14276608,file,6,"\HO_CRATE.TIM",9584,14286192,2112
84,14276608,file,7,"\SQUARE.TIM",11700,14288308,336
84,14276608,file,8,"\IC_TREE.TIM",12040,14288648,2112
84,14276608,file,9,"\IC_BSE.TIM",14156,14290764,2112
84,14276608,file,10,"..\NEW\MEMORY.TIM",16272,14292880,2128
84,14276608,file,11,"\TEAMLOST.TIM",18404,14295012,2128
84,14276608,file,12,"\IC_BLD.TIM",20536,14297144,2112
84,14276608,file,13,"\KILLED.TIM",22652,14299260,2128
84,14276608,file,14,"\NPCKILL.TIM",24784,14301392,2128
84,14276608,file,15,"\DESTROY.TIM",26916,14303524,2128
84,14276608,file,16,"\MEDAL_COMPLETE.TIM",29048,14305656,2128
84,14276608,file,17,"\MEDAL_ALL_COMPLETE.TIM",31180,14307788,2128
84,14276608,file,18,"\MEDAL_WRONG_BROTHERS.TIM",33312,14309920,2128
84,14276608,file,19,"\MEDAL_SHEEP_SUCKER.TIM",35444,14312052,2128
84,14276608,file,20,"\MEDAL_MAD_MECHS.TIM",37576,14314184,2128
84,14276608,file,21,"\MEDAL_POUND.TIM",39708,14316316,2128
84,14276608,file,22,"\MEDAL_MOON.TIM",41840,14318448,2128
84,14276608,file,23,"\MEDAL_INCOMPLETE.TIM",43972,14320580,2128
84,14276608,file,24,"\VRCLOSED.TIM",46104,14322712,2128
84,14276608,file,25,"..\NEW\GLOW01.TIM",48236,14324844,128
84,14276608,file,26,"..\NEW\GLOW02.TIM",48368,14324976,128
84,14276608,file,27,"..\NEW\GLOW03.TIM",48500,14325108,128
84,14276608,file,28,"..\NEW\GLOW04.TIM",48632,14325240,128
84,14276608,file,29,"..\NEW\GLOW05.TIM",48764,14325372,128
84,14276608,file,30,"..\NEW\GLOW06.TIM",48896,14325504,128
84,14276608,file,31,"..\NEW\GLOW07.TIM",49028,14325636,128
84,14276608,file,32,"..\NEW\GLOW08.TIM",49160,14325768,128
84,14276608,file,33,"\VRICON01.TIM",49292,14325900,2128
84,14276608,file,34,"\VRICON05.TIM",51424,14328032,2128
84,14276608,file,35,"\VRICON03.TIM",53556,14330164,2128
84,14276608,file,36,"\VRICON04.TIM",55688,14332296,2128
84,14276608,file,37,"\VRICON02.TIM",57820,14334428,2128
84,14276608,file,38,"\VRICON07.TIM",59952,14336560,2128
84,14276608,file,39,"\VRICON08.TIM",62084,14338692,2128
84,14276608,file,40,"\VRICON06.TIM",64216,14340824,2128
84,14276608,file,41,"\VRICON09.TIM",66348,14342956,2128
84,14276608,file,42,"\BRACK01.TIM",68480,14345088,208
84,14276608,file,43,"\BRACK02.TIM",68692,14345300,208
84,14276608,file,44,"\BRACK03.TIM",68904,14345512,208
84,14276608,file,45,"\BRACK04.TIM",69116,14345724,208
84,14276608,file,46,"\BRACK05.TIM",69328,14345936,208
84,14276608,file,47,"\BRACK06.TIM",69540,14346148,208
84,14276608,file,48,"\BRACK07.TIM",69752,14346360,208
84,14276608,file,49,"\GOLD_2.TIM",69964,14346572,2112
84,14276608,file,50,"\FLOWERS3.TIM",72080,14348688,2112
84,14276608,file,51,"\FLOWERS4.TIM",74196,14350804,2112
84,14276608,file,52,"\TREEPALM.TIM",76312,14352920,2112
84,14276608,file,53,"\WALL.TIM",78428,14355036,2368
84,14276608,file,54,"\TOTEM.TIM",80800,14357408,2112
84,14276608,file,55,"\TEMPLE_X.TIM",82916,14359524,2112
84,14276608,file,56,"\FROZEN.TIM",85032,14361640,2112
84,14276608,file,57,"\IGLOO_X.TIM",87148,14363756,8256
84,14276608,file,58,"\PENGUIN.TIM",95408,14372016,2144
84,14276608,file,59,"\ICESNO.TIM",97556,14374164,2112
84,14276608,file,60,"\ROT_PALM.TIM",99672,14376280,2112
84,14276608,file,61,"\PARKSET5.TIM",101788,14378396,2112
84,14276608,file,62,"\JAP_TREE.TIM",103904,14380512,2112
84,14276608,file,63,"\JAPAN1.TIM",106020,14382628,576
84,14276608,file,64,"\JAPAN2.TIM",106600,14383208,576
84,14276608,file,65,"\WATER.TIM",107180,14383788,2112
84,14276608,file,66,"\DUCK.TIM",109296,14385904,576
84,14276608,file,67,"\CUR_TREE.TIM",109876,14386484,2112
84,14276608,file,68,"\BIN_2.TIM",111992,14388600,2112
84,14276608,file,69,"\MAPDISC1.TIM",114108,14390716,8512
84,14276608,file,70,"\BE_ROCK.TIM",122624,14399232,2112
84,14276608,file,71,"\PICNIC.TIM",124740,14401348,2112
84,14276608,file,72,"\PICNIC2.TIM",126856,14403464,2112
84,14276608,file,73,"\ROT_BEAR.TIM",128972,14405580,2112
84,14276608,file,74,"\FENCE.TIM",131088,14407696,576
84,14276608,file,75,"\FRM_MUD.TIM",131668,14408276,2112
84,14276608,file,76,"\FRM_ROC.TIM",133784,14410392,2112
84,14276608,file,77,"\FRM_SOI2.TIM",135900,14412508,2112
84,14276608,file,78,"\PIG.TIM",138016,14414624,2112
84,14276608,file,79,"\ALIEN.TIM",140132,14416740,2112
84,14276608,file,80,"\MON_BASE.TIM",142248,14418856,8256
84,14276608,file,81,"\MONPLAN1.TIM",150508,14427116,2112
84,14276608,file,82,"\MONPLANT.TIM",152624,14429232,2112
84,14276608,file,83,"\MONSAN01.TIM",154740,14431348,2112
84,14276608,file,84,"\MOONDOOR.TIM",156856,14433464,2368
84,14276608,file,85,"\MEDAL01.TIM",159228,14435836,2112
84,14276608,file,86,"\MEDAL02.TIM",161344,14437952,2112
84,14276608,file,87,"\MEDAL03.TIM",163460,14440068,2112
84,14276608,file,88,"\MEDAL04.TIM",165576,14442184,2112
84,14276608,file,89,"\MEDAL05.TIM",167692,14444300,2112
84,14276608,file,90,"\MEDAL06.TIM",169808,14446416,2112
84,14276608,file,91,"\MEDAL07.TIM",171924,14448532,2112
85,14450688,file,0,"\DATA\CAMERA.BIN",128,14450816,36
85,14450688,file,1,"\DATA\CENTREPIECE.BIN",168,14450856,68
85,14450688,file,2,"\DATA\CRATE.BIN",240,14450928,1540
86,14456832,file,0,"\DESERT_DISK.LOD",368,14457200,13580
86,14456832,file,1,"\EGYPT_DISK.LOD",13952,14470784,21672
86,14456832,file,2,"\JUNGLE_DISK.LOD",35628,14492460,14792
86,14456832,file,3,"\ICE_DISK.LOD",50424,14507256,12468
86,14456832,file,4,"\MOUNTAIN_DISK.LOD",62896,14519728,23528
86,14456832,file,5,"\PARK_DISK.LOD",86428,14543260,16264
86,14456832,file,6,"\WOODLAND_DISK.LOD",102696,14559528,23876
86,14456832,file,7,"\FARMLAND_DISK.LOD",126576,14583408,19804
86,14456832,file,8,"\LUNAR_DISK.LOD",146384,14603216,15844
87,14620672,file,0,"M_COMPLETE.LOD",288,14620960,1756
87,14620672,file,1,"M_ALL_COMPLETE.LOD",2048,14622720,1756
87,14620672,file,2,"M_RONG_BROS.LOD",3808,14624480,1580
87,14620672,file,3,"M_EWE_FIEND.LOD",5392,14626064,2060
87,14620672,file,4,"M_MAD_MECHS.LOD",7456,14628128,1640
87,14620672,file,5,"M_POUND.LOD",9100,14629772,2140
87,14620672,file,6,"M_MOON.LOD",11244,14631916,1312
88,14731264,file,0,"DISPIC01.TIM",328,14731592,8272
88,14731264,file,1,"DISPIC02.TIM",8604,14739868,2128
88,14731264,file,2,"IC_TREE.TIM",10736,14742000,2112
88,14731264,file,3,"IC_BSE.TIM",12852,14744116,2112
88,14731264,file,4,"IC_CUP.TIM",14968,14746232,2112
88,14731264,file,5,"IC_GRV1.TIM",17084,14748348,2112
88,14731264,file,6,"IC_BLD.TIM",19200,14750464,2112
88,14731264,file,7,"GOLD_2.TIM",21316,14752580,2112
89,14755840,file,0,"LEVELS_ENG.TXT",208,14756048,868
89,14755840,file,1,"LEVELS_FR.TXT",1076,14756916,976
89,14755840,file,2,"LEVELS_GER.TXT",2052,14757892,1016
89,14755840,file,3,"LEVELS_IT.TXT",3072,14758912,992
89,14755840,file,4,"LEVELS_SP.TXT",4064,14759904,1032
90,14761984,file,0,"LEVELCOMMENTS_ENG.TXT",248,14762232,828
90,14761984,file,1,"LEVELCOMMENTS_FR.TXT",1076,14763060,836
90,14761984,file,2,"LEVELCOMMENTS_GER.TXT",1912,14763896,936
90,14761984,file,3,"LEVELCOMMENTS_IT.TXT",2848,14764832,892
90,14761984,file,4,"LEVELCOMMENTS_SP.TXT",3740,14765724,948
90,14761984,file,5,"LEVELCOMMENTS_NTSC.TXT",4688,14766672,824
91,14768128,file,0,"TUTORIALS_ENG.TXT",208,14768336,352
91,14768128,file,1,"TUTORIALS_FR.TXT",560,14768688,352
91,14768128,file,2,"TUTORIALS_GER.TXT",916,14769044,380
91,14768128,file,3,"TUTORIALS_IT.TXT",1296,14769424,408
