map_file,symbol,address_hex,annotation
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsTMDfastTG4MFG,0x8010DC04,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsTMDfastTG4NL,0x80114D00,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsTMDfastTNF3,0x801138B4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsTMDfastTNF4,0x80113E64,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsTMDfastTNG3,0x80114504,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsTMDfastTNG4,0x80114B44,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsTON,0x801A59A0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsTRATE,0x801A0E54,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsWSMATRIX,0x801A4098,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsWSMATRIX_ORG,0x801A3748,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,GsZOVER,0x801A0F6C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Gssub_make_matrix,0x80109334,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,HWD0,0x801A4054,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Hcount,0x80128340,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,HookEntryInt,0x80120F24,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,InitGeom,0x8011103C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,InitHeap,0x80121A84,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,InitPAD,0x80120168,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,InitPAD2,0x801203C4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,InterruptCallback,0x80120854,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,InvSquareRoot,0x80111154,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,IsEndPrim,0x80103E24,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,LoadImage,0x80104A1C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,LoadImage2,0x80106ED4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,LocalLight,0x80116094,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,MargePrim,0x80104210,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,MatrixNormal,0x80111314,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,MoveImage,0x80104ADC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,MoveImage2,0x801070AC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,MulMatrix,0x80111904,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,MulMatrix0,0x80111404,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,MulMatrix2,0x80111A14,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,NextPrim,0x80103E08,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Normal,0x801A10A8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,NormalColor,0x801160D4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,NormalColor3,0x801160F0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,NormalColorCol,0x80116198,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,NormalColorCol3,0x801161B8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,NormalColorDpq,0x8011612C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,NormalColorDpq3,0x80116150,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Objnum,0x801A1EB8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PAD_dr,0x80120094,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PAD_init,0x801200D0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PAD_init2,0x801203F4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,POSITION,0x801A1EE0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PSDBASEX,0x801A10A0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PSDBASEY,0x801A10A4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PSDCNT,0x801A5A84,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PSDGPU,0x801A5A8A,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PSDIDX,0x801A5A88,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PSDOFSX,0x8012BB40,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PSDOFSY,0x8012BB44,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PadIdentifier,0x801A405C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PadInit,0x8011FFF4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PadRead,0x80120040,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PadStop,0x80120068,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PopMatrix,0x80111718,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PushMatrix,0x80111674,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PutDispEnv,0x80104FA0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,PutDrawEnv,0x80104DD4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyF3,0x8011A854,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyF3A,0x8011A85C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyF4,0x8011B874,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyF4A,0x8011B87C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyFT3,0x8011ABC4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyFT3A,0x8011ABCC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyFT4,0x8011BCF4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyFT4A,0x8011BCFC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyG3,0x8011AFC4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyG3A,0x8011AFCC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyG4,0x8011C214,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyG4A,0x8011C21C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyGT3,0x8011B3D4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyGT3A,0x8011B3DC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyGT4,0x8011C764,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RCpolyGT4A,0x8011C76C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ReadInitPadFlag,0x801200C0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ReadSZfifo3,0x801154F4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ReadSZfifo4,0x801180C4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ResetCallback,0x80120824,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ResetEntryInt,0x80120F14,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ResetGraph,0x801043F4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RestartCallback,0x80120948,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ReturnFromException,0x80120F04,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RotAverage3,0x80116274,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RotAverageNclip3,0x80115AE4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RotAverageNclip4,0x801180E4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RotAverageNclipColorCol3,0x80115514,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RotAverageNclipColorDpq3,0x80115824,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RotAverageNclipColorDpq3_1,0x80116FE4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RotMatrix,0x80111ED4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,RotTransPers,0x80119834,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Rotation,0x801A40B8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Rotation2,0x801A4168,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SQRT,0x801238F0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Scale,0x801A5AB0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Scale2,0x8012BB30,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ScaleMatrix,0x80111B24,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,ScaleMatrixL,0x801117C4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetBackColor,0x80111E24,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetColorMatrix,0x80111CC4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDQA,0x80111E0C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDQB,0x80111E18,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetData32,0x80111E00,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDispMask,0x801046D8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDrawArea,0x80105470,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDrawEnv,0x801055D4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDrawLoad,0x801041A4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDrawMode,0x80105580,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDrawMove,0x80104144,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDrawOffset,0x801054F0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDrawStp,0x80105558,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetDrawTPage,0x80104118,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetFarColor,0x80111E44,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetGeomOffset,0x80111E64,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetGeomScreen,0x80111E84,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetGraphDebug,0x80104568,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetGraphQueue,0x801045C4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetIR0,0x80111D8C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetIR123,0x80111D78,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetInitPadFlag,0x801200B4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetIntrMask,0x801209A0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetLightMatrix,0x80111C94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetLineF2,0x80104070,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetLineF3,0x80104098,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetLineF4,0x801040D8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetLineG2,0x80104084,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetLineG3,0x801040B8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetLineG4,0x801040F8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetMAC123,0x80111DEC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPolyF3,0x80103F44,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPolyF4,0x80103F94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPolyFT3,0x80103F58,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPolyFT4,0x80103FA8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPolyG3,0x80103F6C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPolyG4,0x80103FBC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPolyGT3,0x80103F80,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPolyGT4,0x80103FD0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetPriority,0x80105530,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetRGBfifo,0x80111D64,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetRii,0x80111DD8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetRotMatrix,0x80111C64,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetSXSYfifo,0x80111DC4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetSZfifo3,0x80111D98,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetSZfifo4,0x80111DAC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetSemiTrans,0x80103EF4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetShadeTex,0x80103F1C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetSprt,0x8010400C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetSprt16,0x80103FF8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetSprt8,0x80103FE4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetTexWindow,0x80105438,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetTile,0x8010405C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetTile1,0x80104020,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetTile16,0x80104048,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetTile8,0x80104034,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetTmdNormal,0x80102CA4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetTmdVertexY,0x80102C58,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetTransMatrix,0x80111CF4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetVertex0,0x80111D14,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetVertex1,0x80111D24,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetVertex2,0x80111D34,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetVertexTri,0x80111D44,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SetVideoMode,0x80121374,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SquareRoot0,0x801110C4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,StMode,0x801A0EA8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,StartPAD,0x80120200,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,StartPAD2,0x801203D4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,StopCallback,0x80120918,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,StopPAD,0x80120230,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,StopPAD2,0x801203E4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,StoreImage,0x80104A7C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,StoreImage2,0x80106FC0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SysDeqIntRP,0x80120414,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,SysEnqIntRP,0x80120404,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,TermPrim,0x80103EDC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,TransposeMatrix,0x80111E94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,VSync,0x80120604,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,VSyncCallback,0x801208B4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,VSyncCallbacks,0x801208E8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,VWD0,0x801A4060,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Vcount,0x80129470,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,VectorNormal,0x801111F4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,VectorNormalS,0x801111E0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,VectorNormalSS,0x80111224,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Wot0,0x801A40F0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Wot00,0x801A4178,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Wot1,0x801A4118,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,Wot2,0x801A4140,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,_96_remove,0x80120EEC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,_LC,0x801A4018,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,_SendPAD,0x801204C4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__SN_ENTRY_POINT,0x80121904,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__bss,0x801294EC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__bss_obj,0x80129508,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__bss_objend,0x801A5AE8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__bss_org,0x80129508,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__bss_orgend,0x801A5AE8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__bss_size,0x0007C5E0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__bsslen,0x801294F0,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__ctors_obj,0x80121A94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__ctors_objend,0x80121A94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__ctors_org,0x80121A94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__ctors_orgend,0x80121A94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__ctors_size,0x00000000,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__data,0x801294E4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__data_obj,0x80121A94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__data_objend,0x801294FC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__data_org,0x80121A94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__data_orgend,0x801294FC,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__data_size,0x00007A68,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__datalen,0x801294E8,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__divsf3,0x801213A4,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__do_global_dtors,0x80121A1C,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__dtors_obj,0x80121A94,
assets/PSYQ_SDK/psyq/psx/sample/graphics/TEXADDR/WAVE/TUTO2.MAP,__dtors_objend,0x80121A94,
